2020-12-31,113.86000061035156
2021-01-04,111.91999816894531
2021-01-05,112.36000061035156
2021-01-06,114.18000030517578
2021-01-07,114.43000030517578
2021-01-08,116.79000091552734
2021-01-11,115.05000305175781
2021-01-12,111.19999694824219
2021-01-13,110.23999786376953
2021-01-14,107.9800033569336
2021-01-15,108.19999694824219
2021-01-19,107.66999816894531
2021-01-20,109.13999938964844
2021-01-21,108.94999694824219
2021-01-22,107.27999877929688
2021-01-25,106.70999908447266
2021-01-26,106.20999908447266
2021-01-27,103.22000122070312
2021-01-28,105.25
2021-01-29,102.69000244140625
2021-02-01,106.5
2021-02-02,110.0199966430664
2021-02-03,110.19999694824219
2021-02-04,112.23999786376953
2021-02-05,112.22000122070312
2021-02-08,113.4000015258789
2021-02-09,113.44999694824219
2021-02-10,109.41999816894531
2021-02-11,108.4800033569336
2021-02-12,109.98999786376953
2021-02-16,110.19999694824219
2021-02-17,111.06999969482422
2021-02-18,113.05000305175781
2021-02-19,111.36000061035156
2021-02-22,113.36000061035156
2021-02-23,115.5999984741211
2021-02-24,119.06999969482422
2021-02-25,116.29000091552734
2021-02-26,115.37000274658203
2021-03-01,116.68000030517578
2021-03-02,115.68000030517578
2021-03-03,115.80000305175781
2021-03-04,115.55000305175781
2021-03-05,119.69000244140625
2021-03-08,121.5
2021-03-09,122.5
2021-03-10,123.86000061035156
2021-03-11,124.11000061035156
2021-03-12,124.12999725341797
2021-03-15,124.0
2021-03-16,124.12000274658203
2021-03-17,123.52999877929688
2021-03-18,122.41000366210938
2021-03-19,121.87000274658203
2021-03-22,121.70999908447266
2021-03-23,121.29000091552734
2021-03-24,123.25
2021-03-25,122.94999694824219
2021-03-26,123.61000061035156
2021-03-29,121.48999786376953
2021-03-30,120.76000213623047
2021-03-31,119.04000091552734
2021-04-01,122.16999816894531
2021-04-05,122.87000274658203
2021-04-06,123.69000244140625
2021-04-07,123.12000274658203
2021-04-08,124.1500015258789
2021-04-09,124.29000091552734
2021-04-12,124.12999725341797
2021-04-13,124.5
2021-04-14,123.8499984741211
2021-04-15,125.52999877929688
2021-04-16,125.08999633789062
2021-04-19,125.12999725341797
2021-04-20,124.55999755859375
2021-04-21,124.81999969482422
2021-04-22,124.62999725341797
2021-04-23,126.0199966430664
2021-04-26,126.55000305175781
2021-04-27,121.66000366210938
2021-04-28,123.41999816894531
2021-04-29,122.26000213623047
2021-04-30,120.12000274658203
2021-05-03,120.06999969482422
2021-05-04,118.04000091552734
2021-05-05,116.58999633789062
2021-05-06,118.12999725341797
2021-05-07,117.6500015258789
2021-05-10,116.1500015258789
2021-05-11,114.83000183105469
2021-05-12,113.04000091552734
2021-05-13,113.51000213623047
2021-05-14,114.41000366210938
2021-05-17,112.81999969482422
2021-05-18,113.69999694824219
2021-05-19,113.06999969482422
2021-05-20,114.62000274658203
2021-05-21,114.22000122070312
2021-05-24,115.86000061035156
2021-05-25,115.70999908447266
2021-05-26,115.3499984741211
2021-05-27,115.6500015258789
2021-05-28,115.19999694824219
2021-06-01,114.43000030517578
2021-06-02,114.88999938964844
2021-06-03,113.05999755859375
2021-06-04,113.4000015258789
2021-06-07,109.66000366210938
2021-06-08,109.80999755859375
2021-06-09,111.11000061035156
2021-06-10,109.48999786376953
2021-06-11,110.19999694824219
2021-06-14,109.11000061035156
2021-06-15,109.7300033569336
2021-06-16,108.19999694824219
2021-06-17,109.05000305175781
2021-06-18,107.55999755859375
2021-06-21,108.48999786376953
2021-06-22,108.30000305175781
2021-06-23,107.37000274658203
2021-06-24,108.5
2021-06-25,108.98999786376953
2021-06-28,108.12999725341797
2021-06-29,106.58999633789062
2021-06-30,106.88999938964844
2021-07-01,108.33999633789062
2021-07-02,109.2699966430664
2021-07-06,108.69999694824219
2021-07-07,109.13999938964844
2021-07-08,107.73999786376953
2021-07-09,108.94000244140625
2021-07-12,108.83000183105469
2021-07-13,110.08999633789062
2021-07-14,109.73999786376953
2021-07-15,110.80000305175781
2021-07-16,111.19999694824219
2021-07-19,106.66000366210938
2021-07-20,108.83999633789062
2021-07-21,110.04000091552734
2021-07-22,110.05000305175781
2021-07-23,111.79000091552734
2021-07-26,111.3499984741211
2021-07-27,114.68000030517578
2021-07-28,113.91000366210938
2021-07-29,114.45999908447266
2021-07-30,115.11000061035156
2021-08-02,109.75
2021-08-03,108.19999694824219
2021-08-04,108.73999786376953
2021-08-05,109.63999938964844
2021-08-06,110.88999938964844
2021-08-09,110.31999969482422
2021-08-10,111.0
2021-08-11,111.80999755859375
2021-08-12,110.95999908447266
2021-08-13,111.62000274658203
2021-08-16,112.33999633789062
2021-08-17,112.93000030517578
2021-08-18,114.26000213623047
2021-08-19,116.25
2021-08-20,116.08999633789062
2021-08-23,117.87000274658203
2021-08-24,118.62000274658203
2021-08-25,119.11000061035156
2021-08-26,117.41000366210938
2021-08-27,117.94000244140625
2021-08-30,116.95999908447266
2021-08-31,117.79000091552734
2021-09-01,118.33999633789062
2021-09-02,115.83000183105469
2021-09-03,115.66000366210938
2021-09-07,115.0
2021-09-08,117.0
2021-09-09,115.01000213623047
2021-09-10,110.68000030517578
2021-09-13,110.06999969482422
2021-09-14,107.38999938964844
2021-09-15,108.36000061035156
2021-09-16,108.55000305175781
2021-09-17,108.62000274658203
2021-09-20,107.33000183105469
2021-09-21,106.20999908447266
2021-09-22,108.69000244140625
2021-09-23,110.23999786376953
2021-09-24,109.73999786376953
2021-09-27,109.13999938964844
2021-09-28,109.33000183105469
2021-09-29,110.66999816894531
2021-09-30,108.5
2021-10-01,109.77999877929688
